FID,SUBNAME,SUBSTATION,MIN_KV,MAX_KV,NUMBANKS,REDACTED,OBJECTID,UNGROUNDED
354,CARLOTTA,19229,12.000000000000000,60.000000000000000,1.000000000000000,No,161696,None
355,EEL RIVER,19238,12.000000000000000,60.000000000000000,2.000000000000000,Yes,161697,2
356,HOOPA,19240,12.000000000000000,60.000000000000000,1.000000000000000,No,161698,1
357,GARBERVILLE,19222,12.000000000000000,60.000000000000000,1.000000000000000,No,161699,None
358,FORT SEWARD,19232,12.000000000000000,60.000000000000000,1.000000000000000,Yes,161700,1
359,HARRIS,19243,12.000000000000000,60.000000000000000,2.000000000000000,No,161701,"1,2"
360,DAVIS,6204,12.000000000000000,115.000000000000000,3.000000000000000,Yes,161702,None
361,DEEPWATER,6362,12.000000000000000,115.000000000000000,2.000000000000000,No,161703,None
362,VACAVILLE,6360,12.000000000000000,115.000000000000000,3.000000000000000,No,161704,None
363,ARBUCKLE,6208,12.000000000000000,60.000000000000000,2.000000000000000,No,161706,1
364,MAINE PRAIRIE,6867,4.160000000000000,60.000000000000000,1.000000000000000,Yes,161710,1
365,BATAVIA,6866,7.500000000000000,60.000000000000000,1.000000000000000,Yes,161707,None
366,KNIGHTS LANDING,6272,12.000000000000000,60.000000000000000,1.000000000000000,No,161708,None
367,MAXWELL,6288,12.000000000000000,60.000000000000000,2.000000000000000,Yes,161709,"1,2"
368,WINTERS,6332,12.000000000000000,60.000000000000000,1.000000000000000,No,161711,None
369,COLUSA JUNCTION,6207,12.000000000000000,60.000000000000000,1.000000000000000,Yes,161712,1
370,SPAULDING,15225,12.000000000000000,60.000000000000000,1.000000000000000,Yes,161713,None
371,BROWNS VALLEY,15292,12.000000000000000,60.000000000000000,1.000000000000000,No,161714,None
372,WILDWOOD,10361,12.000000000000000,115.000000000000000,1.000000000000000,Yes,161715,1
373,KESWICK,10345,12.000000000000000,60.000000000000000,1.000000000000000,Yes,161716,1
374,RAWSON,10353,12.000000000000000,60.000000000000000,1.000000000000000,No,161717,None
375,GIRVAN,10340,12.000000000000000,60.000000000000000,1.000000000000000,No,161718,1
376,FRUITVALE,25339,12.000000000000000,70.000000000000000,2.000000000000000,Yes,65022,None
377,MC CALL,25412,12.000000000000000,115.000000000000000,2.000000000000000,Yes,65023,None
378,PIPER,1812,4.000000000000000,21.000000000000000,1.000000000000000,Yes,161618,None
379,BETHEL,1815,4.000000000000000,21.000000000000000,1.000000000000000,Yes,161619,None
380,SHORE ACRES,1810,4.000000000000000,21.000000000000000,1.000000000000000,Yes,161620,None
381,MORAGA,1380,12.000000000000000,115.000000000000000,1.000000000000000,No,161622,None
382,STILLWATER STATION,10356,12.000000000000000,60.000000000000000,1.000000000000000,No,161674,1
383,OREGON TRAIL,10352,12.000000000000000,115.000000000000000,2.000000000000000,Yes,161675,1
384,GERBER,10339,12.000000000000000,60.000000000000000,1.000000000000000,Yes,161679,None
385,LOS MOLINOS,10348,12.000000000000000,60.000000000000000,1.000000000000000,Yes,161676,1
386,PANORAMA,10346,12.000000000000000,115.000000000000000,1.000000000000000,No,161677,None
387,TYLER,10357,12.000000000000000,60.000000000000000,2.000000000000000,No,161678,1
388,RED BLUFF,10354,12.000000000000000,60.000000000000000,3.000000000000000,No,161680,None
389,CAPAY,10211,12.000000000000000,60.000000000000000,1.000000000000000,Yes,161681,None
390,ORLAND B,10270,12.000000000000000,60.000000000000000,2.000000000000000,No,161682,"1,2"
391,CLARK ROAD,10309,12.000000000000000,60.000000000000000,1.000000000000000,Yes,161683,None
392,PARADISE,10283,12.000000000000000,115.000000000000000,2.000000000000000,No,161684,None
393,NORD,10307,12.000000000000000,115.000000000000000,2.000000000000000,No,161685,None
394,HAMILTON A,10212,12.000000000000000,60.000000000000000,1.000000000000000,Yes,161688,None
395,CHICO A,10205,4.000000000000000,60.000000000000000,3.000000000000000,No,161689,None
396,CHICO B,10249,12.000000000000000,115.000000000000000,2.000000000000000,Yes,161690,None
397,PIT NO 7,10350,2.400000000000000,12.000000000000000,1.000000000000000,Yes,161691,None
398,ORICK,19226,12.000000000000000,60.000000000000000,1.000000000000000,Yes,161695,None
399,MAPLE CREEK,19210,12.000000000000000,60.000000000000000,1.000000000000000,Yes,161692,None
400,BLUE LAKE,19218,12.000000000000000,60.000000000000000,1.000000000000000,Yes,161693,1
401,HUM BAY,19234,12.000000000000000,60.000000000000000,1.000000000000000,Yes,161694,None
402,WESTLAKE,2260,4.160000000000000,12.000000000000000,2.000000000000000,Yes,49053,None
403,SAN BENITO,18274,21.000000000000000,115.000000000000000,1.000000000000000,Yes,49107,None
404,BANTA,16247,12.000000000000000,60.000000000000000,1.000000000000000,Yes,65206,None
405,CARBONA,16309,12.000000000000000,60.000000000000000,2.000000000000000,Yes,65207,2A
406,CHEROKEE,16365,12.000000000000000,60.000000000000000,1.000000000000000,Yes,65208,1
407,COLONY,16223,12.000000000000000,60.000000000000000,1.000000000000000,No,65209,None
408,CORRAL,16299,12.000000000000000,60.000000000000000,2.000000000000000,No,65210,"1,1"
409,CURTIS,16335,17.000000000000000,115.000000000000000,2.000000000000000,Yes,65027,"1,2"
410,EL NIDO,25245,12.000000000000000,115.000000000000000,2.000000000000000,Yes,65028,None
411,RANCHERS COTTON,25480,12.000000000000000,115.000000000000000,1.000000000000000,No,65029,None
